,type,speaker,content,side,icon,condition,condition_setting
473,chat,คุณ,โอ๊ะ! พวกเขาเเยกย้ายกันเเล้ว เหลือนักวิทย์คนเดียว,right,https://storage.googleapis.com/ancestral-lens.appspot.com/CC_20200131_011018.png,pressed,
474,chat,คุณ,ตอนนี่เขาน่าจะยังไม่รู้จักเรานะ ไปหาเขาหน่อยดีกว่า,right,https://storage.googleapis.com/ancestral-lens.appspot.com/CC_20200131_011018.png,delay,0
475,info,,คุณกำลังเดินเข้าไปหานักวิทย์ เเต่คุณก็หยุดดูทีวีข้างทางมีเเต่ภาพล้อเลียนกบฏ ดูถูกกบฏ,,,pressed,
476,chat,คุณ,จริงสิกบฎสำหรับที่นี่ก็คือตัวตลก เขาทนเห็นเเบบนี้จนโตได้ยังไงนะ,right,https://storage.googleapis.com/ancestral-lens.appspot.com/CC_20200131_011018.png,delay,0
477,info,,คุณเดินตามเขาไป ดูเขาจากด้านหลัง ในใจก็คิดเห็นใจเขา บางทีถ้าเขาไม่ได้เกิดมาเป็นลูกกบฎ ระดับความฉลาดของเขาคงทำให้เขาเป็นใหญ่ เเละช่วยโลกนี้ได้อีกเยอะเลย คุณเดินตามหลังเขาจนถึงร้านอาหารเเห่งหนึ่ง,,,delay,
478,chat,เเม่ค้า,รู้ว่าเป็นลูกกบฏ ไม่มีใครเขารับเเกหรือ ,left,https://storage.googleapis.com/ancestral-lens.appspot.com/%E0%B8%AB%E0%B8%8D%E0%B8%B4%E0%B8%87.png,pressed,
479,chat,คุณ,เหตุการตอนนั้นเริ่มรุนเเรงขึ้น เขาทิ้งกระเป๋าเเล้ววิ่งเข้าร้านไปช่วยกบฏคนนั้นออกมา เพราะเรื่องนี้ทำให้คนรู้ความจริง เเละทำให้เขาโดนไล่ออกสินะ,right,https://storage.googleapis.com/ancestral-lens.appspot.com/CC_20200131_011018.png,delay,
480,info_,,https://storage.googleapis.com/ancestral-lens.appspot.com/3%20-%20%E0%B8%99%E0%B8%B1%E0%B8%81%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B9%8C%E0%B9%82%E0%B8%94%E0%B8%99%E0%B9%84%E0%B8%A5%E0%B9%88%E0%B8%AD%E0%B8%AD%E0%B8%81.jpg,,,pressed,
481,chat,คุณ,เพื่อนที่สนิทกับเขาก็เปลี่ยนไป เขาโดนเเกล้ง ถูกเอาของไปซ่อนบ้าง ไม่เเปลกเลยที่จะไปเข้ากับฝั่งกบฎ เขาคงเก็บกดมาก,right,https://storage.googleapis.com/ancestral-lens.appspot.com/CC_20200131_011018.png,pressed,
482,chat,คุณ,ดูเหมือนตัวร้ายทุกตัวจะไม่ได้ร้ายตั้งเเต่เเรกนะ,right,https://storage.googleapis.com/ancestral-lens.appspot.com/CC_20200131_011018.png,delay,0
483,info,,คุณเดินไปจนถึงห้องหนึ่งที่มีเตียงเยอะ ๆ เมื่อคุณเดินเข้าไปด้านในก็มีเเขนโผล่ออกจากเตียงถัดไปที่มีม่านคั่นอยู่,,,delay,
484,chat,ผู้หญิงคนหนึ่ง,408ตอนนี้คุณเป็นใคร ,left,https://storage.googleapis.com/ancestral-lens.appspot.com/%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B8%84%E0%B8%99.png,delay,0
485,info,,คุณหันหลังกำลังจะเปิดม่านออก เเต่ก็มีเสียงเหมือนบางอย่างกำลังเครื่อนอยู่ด้านบน เเล้วคุณก็หมดสติไป,,,delay,0
486,info,,เมื่อตื่นขึ้นมาคุณกลับมาที่วัดเชียงมั่น,,,pressed,
487,chat,คุณ,ที่เเท้เขาก็มีอดีตที่บังคับให้เป็นเเบบนี้เอง,right,https://storage.googleapis.com/ancestral-lens.appspot.com/CC_20200131_011018.png,pressed,
488,chat,คุณ,เเต่จะเป็นไปได้ไหมนะที่จะมีคนชื่อเหมือนเรา เเต่ถึงจะน่าสงสารเเค่ไหนหน้าที่ก็คือหน้าที่ คนทำผิดก็ต้องรับโทษอยู่ดี,right,https://storage.googleapis.com/ancestral-lens.appspot.com/CC_20200131_011018.png,pressed,
489,chat,คุณ,เตียมตัวรับโทษได้เเล้ว อ่อต้องเอาพระศิลาไปคืนด้วย,right,https://storage.googleapis.com/ancestral-lens.appspot.com/CC_20200131_011018.png,pressed,
490,จบตอน,,,,,delay,0
491,info_,,https://storage.googleapis.com/ancestral-lens.appspot.com/4%20-%20%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B9%84%E0%B8%81%E0%B8%9B%E0%B8%B7%E0%B8%99.jpg,,,delay,0
492,info,,เสียงปืนดังสนั่นอย่างต่อเนื่อง,,,pressed,
493,chat,คุณ,เราเเยกกันไม่ถึงอาทิตย์เลยนะคุณไปทำอะไรไว้เนี้ย,right,https://storage.googleapis.com/ancestral-lens.appspot.com/CC_20200131_011018.png,delay,
494,chat,เหนือ,นั้นเพราะเราเเยกกันไม่ได้ไงละ,left,https://storage.googleapis.com/ancestral-lens.appspot.com/%E0%B8%84%E0%B8%B9%E0%B9%88%E0%B8%AB%E0%B8%B9.png,delay,0
495,info,,พวกคุณวิ่งสุดชีวิต,,,delay,
496,info_,,https://storage.googleapis.com/ancestral-lens.appspot.com/IMG_20200129_125050.jpg,,,delay,
497,chat,เหนือ,อาคาร 2 ชั้นตรงนั้น (หายใจฮอบ) ที่มีชั้นล่างก่ออิฐฉาบปูน ชั้นบนเป็นไม้ คืออะไร?,left,https://storage.googleapis.com/ancestral-lens.appspot.com/%E0%B8%84%E0%B8%B9%E0%B9%88%E0%B8%AB%E0%B8%B9.png,pressed,
498,chat,คุณ,นายไม่รู้จริง ๆ นะหรอ หอไตรสร้างขึ้นเมื่อ พ.ศ. 2505 ศิลปะสถาปัตยกรรมแบบล้านนา เป็นที่ประดิษฐานรูปเหมือนครูบาศรีวิชัย นักบุญแห่ง ล้านนาไทย หายากเลยละ ถามทำมัย??,right,https://storage.googleapis.com/ancestral-lens.appspot.com/CC_20200131_011018.png,delay,0
499,info,,เหนือทำหน้าเครียด,,,delay,
500,chat,เหนือ,ระเบิดไม่ได้สินะ,left,https://storage.googleapis.com/ancestral-lens.appspot.com/%E0%B8%84%E0%B8%B9%E0%B9%88%E0%B8%AB%E0%B8%B9.png,pressed,
